HomeID,VisID,Season,Week,Glicko_Rating_Home,Glicko_Rating_Deviance_Home,Glicko_Sigma_Home,Glicko_Rating_Away,Glicko_Rating_Deviance_Away,Glicko_Sigma_Away
328,2483,2001,6,1145.3708617326647,200.6772588165929,0.059998840808239515,1862.2968519161407,195.9132611266157,0.05999882260281859
2509,135,2001,6,1803.5270901600197,219.865536545972,0.05999875386235603,1546.4659032027523,202.73642256842487,0.059996343983809916
309,2393,2001,6,1421.4632988990445,187.1254678939599,0.05999613949415185,1810.507542199503,218.81087854234192,0.05999884908703315
145,96,2001,6,1513.0711934581275,207.2131858925906,0.05999632892382081,1465.1277574520564,194.22033161926646,0.05999591835462049
2433,166,2001,6,1181.8557608936858,216.20809964867044,0.0599988383724538,1123.8604122210618,191.96649761995909,0.05999911812088007
242,62,2001,6,1621.9749402186476,183.403605653156,0.05999566185610164,1486.2290651976905,241.6730733444636,0.059999962344202996
130,356,2001,6,1568.4476871876554,187.91050767413583,0.05999602249186096,1904.9657719471952,194.4759491794979,0.05999991275092347
277,120,2001,6,1537.8874484157427,184.55269859635976,0.05999557947156432,1890.4997471963247,196.91376010519346,0.05999957819472427
2309,2006,2001,6,1431.5523128123446,187.91050767413583,0.05999602249186096,1436.9058224743403,191.45852706680154,0.05999608567327607
97,36,2001,7,1800.3725790820495,145.52518202056234,0.059993568005780255,1411.319322707669,144.37095909982727,0.05999385713129351
328,252,2001,7,1096.5744539872994,178.1826485484179,0.0599972794206923,1874.5400481820968,191.08183956007883,0.0599982227918899
2199,41,2001,7,1333.1008010761486,148.98750189918357,0.059993825410817846,1180.1404514077076,169.4897574420392,0.05999752821066828
2426,2005,2001,7,1097.4593720104488,179.30948009418054,0.05999732909781145,1570.7340279096932,169.97158888839198,0.05999378137706225
309,9,2001,7,1384.548367164988,151.48620177457397,0.05999256972154516,1605.0009492865797,184.39755019920605,0.05999557039802001
135,356,2001,7,1541.7450864379907,164.07011660257422,0.05999292200424599,1873.9821658991136,157.9995014064914,0.05999651335257184
245,239,2001,7,1923.95878583577,170.7042571024226,0.05999722553071167,1729.2260854914489,187.14605539679337,0.059996263350657435
154,152,2001,7,1674.21902047912,150.1614726729941,0.05999398626098085,1582.2825843181024,212.24009607741323,0.06000028500029368
158,66,2001,7,1981.3471153787143,149.99900642146144,0.05999779293979184,1877.742860845913,194.49039766418434,0.05999814556438013
248,349,2001,7,1172.2589081672993,196.06668228707287,0.05999695052542975,1107.1630252903492,178.2410947408014,0.05999724350274434
242,68,2001,7,1665.9358867155618,152.61682983430325,0.0599926143602191,1440.7610613711918,163.48520150918057,0.05999691477075291
23,2348,2001,7,1104.1859306895585,182.00016675895426,0.059997301955353376,1404.3711125482039,167.05745406732768,0.05999373343356667
265,204,2001,7,1919.1768054587908,180.49182776195363,0.05999821213081015,1484.4150451590613,181.7572494483355,0.05999414689025195
2692,8,2001,7,1500.0,350.46529220394694,0.06,1353.626680762587,148.66493840450826,0.0599932835853718
264,30,2001,7,1846.0401261367938,196.61925043492064,0.05999723741297488,1419.9232969986126,159.99275701330592,0.059992820592437685
218,103,2001,7,1449.7695011257313,168.27048374788552,0.05999330186160031,1626.1422540167175,151.78077168249095,0.0599930834344448
277,259,2001,7,1525.5446404612694,146.29373268620816,0.059991179297417985,1903.2316402017714,178.00678045627987,0.059997259053689606
183,164,2001,7,1617.31349669246,136.25485632395618,0.05999605889475724,1360.5101631262382,157.48423830653468,0.059995050829414635
258,120,2001,7,1591.1381652418008,149.0295474059681,0.05999190203658926,1970.4803352884119,163.91815695262756,0.05999806460750644
197,142,2001,7,1576.2203886574177,150.6963491457243,0.059993864696998765,1484.4917939059003,178.10864398210154,0.059993873626301264
2653,2390,2001,7,1194.4816876597445,221.46725477740134,0.05999855751776947,1885.9903675786381,187.4702671752399,0.05999744473922688
221,87,2001,7,1406.9159247187872,163.01359173721278,0.059993586293676404,1221.8003483684067,223.15114870366278,0.05999761533136651
99,57,2001,7,1719.749848005672,195.95404179780562,0.05999769272430951,1934.9106270534116,166.92593318337543,0.05999732419723207
2309,189,2001,7,1356.169479572013,145.84923212690518,0.059993274476072285,1785.740935305699,169.45223227720084,0.05999711192051279
145,2032,2001,7,1554.2515101101542,162.13905650478495,0.0599930185000707,1089.0769639407072,181.26799747455567,0.05999768381164587
2393,70,2001,7,1864.8901452817079,191.03180775075273,0.05999733902147987,1108.3490143324784,184.32071320181518,0.059997450940332375
59,150,2001,7,1794.986491437041,168.94267862106653,0.05999737578113481,1109.3578714479368,180.11715776429816,0.05999707679573388
2197,21,2001,7,1500.0,350.46529220394694,0.06,1335.3387557574272,157.2344483336327,0.05999493972168913
213,130,2001,7,1148.4362593793467,197.80437425591566,0.059997395486451804,1692.073592795759,148.23336874548156,0.059996619120466034
2751,167,2001,7,1480.2664758218705,155.83021142694386,0.059993744651019615,1432.547899409173,146.13135477429074,0.05999175084540631
2116,5,2001,7,1243.6679336942304,156.9418192947207,0.05999373305833988,1525.6818400735526,152.5821613173936,0.059992444644649395
2638,333,2001,7,1379.554518590418,144.15899732594892,0.05999322545700156,1595.6464824233994,150.4816840411885,0.059992124773428135
251,201,2001,7,1911.0873220207272,182.39604096302654,0.05999802329458278,1948.633350846352,167.35309129808306,0.05999816761995241
2306,38,2001,7,1738.3822698355361,188.16030013041106,0.05999611610461436,1706.2073311024565,141.78143470774873,0.059991961519882
254,58,2001,7,1613.003293170787,154.2108423189258,0.05999314346734069,1444.4333854540837,140.81136341803892,0.0599910376948816
2567,62,2001,7,1093.9895959452033,176.7654015179503,0.059997219381084876,1373.2866240702408,177.3423960387678,0.05999825997579505
2572,235,2001,7,1888.7548790338672,178.7280889636913,0.05999715003393402,1558.6602657888507,145.28329361067657,0.05999164275100116
2633,61,2001,7,1936.520039506504,172.3062186032945,0.059997994864186,1558.7041069768852,169.93556839463548,0.059993951376294694
2483,12,2001,7,1925.9943812650258,167.49141579004927,0.05999706842643944,1762.5694979896234,181.22860728517932,0.05999657685800581
2459,276,2001,7,1656.698251928837,146.61930348196472,0.05999305124062223,1644.0411867316564,173.5299975116049,0.05999725659418311
2655,2132,2001,7,1108.227807299892,157.2579293195247,0.059996835993607944,1329.7629651011766,158.1273348273176,0.05999430903295399
2711,2006,2001,7,1463.2602091767887,146.76572367033546,0.05999184327680686,1467.8748946411158,150.32409917984657,0.059992105843617874
153,151,2001,7,1518.5171011158316,168.03310557239746,0.060007276590028136,1501.851264511549,151.9800351522878,0.05999318695445169
2579,96,2001,7,1960.6575561963534,162.83484463916207,0.05999772017743142,1396.1529817786911,155.00918326049856,0.059993344302990276
202,166,2001,7,1518.4052107192083,176.92549664425266,0.05999650232356506,1161.4618695612785,162.09733137815098,0.05999635372993213
2440,2439,2001,7,1350.8864516118851,167.6218298344209,0.059995559637223,1101.4621798634942,181.12316186655838,0.05999731764903815
344,2,2001,7,1633.8481092471502,166.63136175895164,0.05999403567493556,1634.818019435424,159.22855390554702,0.05999499084996787
2641,2305,2001,7,1740.5063902943493,185.4699672612067,0.05999605172030419,1420.306493905087,161.18764777175969,0.05999297212402216
2649,195,2001,7,1951.8999542593315,159.14993596162918,0.059997290173885415,1084.9320489301758,174.74166849787588,0.059997313938835624
194,77,2001,7,1667.8390020764743,175.85573883296897,0.059994675365867,1865.2142584547107,201.73168726129728,0.05999826698413523
2509,2294,2001,7,1880.681846518395,182.58275832041318,0.05999716423098567,1868.9964423830052,193.7631426080326,0.05999755992038625
193,2084,2001,7,1386.7482362634082,155.12198036405027,0.059995081699115105,1240.6304372438167,153.61617287591056,0.05999390190936982
275,84,2001,7,1582.6648167143833,138.5346412314694,0.05999511151574117,1151.5326161502433,195.21732302663992,0.05999719015873991
120,59,2001,8,2024.6826573458702,142.61243864055305,0.05999599291756563,1775.354152583798,141.55047469536075,0.059993292996807314
21,2439,2001,8,1382.7926770487468,127.81276391076506,0.05999081621480494,1161.093182584892,155.680286321632,0.05999539185915525
2579,8,2001,8,2014.5622449681218,141.97118782087932,0.059995673122560864,1366.6769657194561,125.43178195528334,0.059988077761228185
2199,2050,2001,8,1251.588817782357,121.46722258394811,0.05999308266957148,984.9015366083677,143.28324684478022,0.05999593568214128
2459,2309,2001,8,1629.183611990664,118.0529596124478,0.05998702204282107,1314.1128684380733,121.81801126413659,0.05998902346188982
249,2393,2001,8,1064.8780718621695,161.60127858294885,0.05999540571055223,1896.782250476882,176.12485452636392,0.059995951140261794
2509,130,2001,8,1972.9017693822643,152.21665360082116,0.05999651943336055,1761.0826541915785,123.14133758242754,0.05999481840146626
2638,62,2001,8,1365.3164979061662,114.76523720399922,0.05998621253447239,1350.94525136169,140.315142661722,0.05999360961817233
142,66,2001,8,1540.1947058398143,147.32662081416063,0.059991050810223864,1882.9063351925781,157.3671692904063,0.05999442531446553
277,87,2001,8,1509.6529472400462,123.34444498183812,0.059985860909661425,1331.6620410454968,188.54897019686837,0.059997241637197496
245,38,2001,8,1988.1562246393412,146.9238538473256,0.059995539718753585,1762.6997557427796,120.74884791447784,0.05998953016824687
2335,2116,2001,8,1500.0,350.6202523901472,0.06,1326.0834025280603,133.19636393656177,0.05999359613051969
2440,2348,2001,8,1281.3041220033858,135.68464180828897,0.059993023682683964,1405.5335474670933,141.87343552172305,0.05998964157797333
2483,25,2001,8,1997.300358635815,141.51591753152104,0.059995501646665776,1137.4586128886415,192.24299852427325,0.05999687282308228
2641,2306,2001,8,1629.5575357292591,153.3905464199443,0.05999650686576382,1670.139040292185,149.48739364268286,0.05999336809799111
278,36,2001,8,2044.6295011179607,130.61750180339163,0.05999601208341277,1419.3216745368181,116.52205012237273,0.05998707634805533
276,2084,2001,8,1753.9245084748363,139.21065146603775,0.05999780637441433,1199.4886811667056,122.84851801337008,0.05998888636339577
265,24,2001,8,1984.586958524394,155.8931086347662,0.059996647080896706,1975.829599510179,157.31698351144135,0.059996026796378596
151,349,2001,8,1442.4002491610981,121.14726610639009,0.059989409738624065,1122.919963717175,147.26569022261305,0.05999325852422968
201,2305,2001,8,2040.6683018454592,138.66640821050055,0.05999795278826458,1493.3414949453581,140.3784008310702,0.05999234400381278
152,228,2001,8,1612.783197207953,160.20238813409537,0.059996577041659,1714.0196809814515,134.09887211929177,0.05999101923350787
2751,2005,2001,8,1403.165443491112,125.9413220022844,0.05999197460112282,1606.061782319133,146.19709496363046,0.05999069311731157
235,248,2001,8,1609.6204721970262,118.89997950208215,0.059987588589162345,1063.9701948889535,163.51420734661244,0.05999695052542975
57,2,2001,8,2004.7843744448007,141.76951860046017,0.0599957667215458,1678.2325243819264,125.77354519235574,0.059990117545864696
77,135,2001,8,1817.697859997491,166.29741777459745,0.059995602415160276,1531.5265241263419,138.70764343401098,0.05998863907166391
58,41,2001,8,1423.6651943834552,114.11015350567294,0.05998439605920765,1264.492646520873,135.42938210732078,0.059995872901478176
309,2032,2001,8,1346.928145979585,127.32984758718821,0.05998841171585386,1049.974720090779,164.80764708768146,0.0599960811146767
242,2426,2001,8,1700.5844414253067,131.10026612963534,0.059988886778869405,1055.574288777742,161.46235732199085,0.05999559292366158
158,239,2001,8,2046.0556073524335,130.48832898739616,0.05999668206759768,1686.654019133424,151.2953686394467,0.05999282187526796
166,70,2001,8,1251.5253132109551,137.27579815186894,0.05999668837077508,1071.3058590133905,168.47822443550365,0.059995934149407994
2711,189,2001,8,1515.6536201139445,119.70783761559399,0.05998786962071125,1768.0277095346578,139.80013362450495,0.05999271683253297
2653,344,2001,8,1175.823191279575,211.46804394025597,0.0599978680853835,1595.323695275995,133.25691883332885,0.0599895111519668
193,2006,2001,8,1438.9626173073711,126.45412595030318,0.059991279765680965,1437.5669133590109,121.82333272895714,0.05998661989594181
251,197,2001,8,1911.8490952698312,148.3991925793988,0.059993872087355404,1568.2634898639967,121.57166787214811,0.059987627755142416
127,2294,2001,8,1733.878359609745,156.82833747971452,0.0599929126446543,1827.1519045927764,164.51461636112788,0.0599950211116076
167,252,2001,8,1458.461580211969,117.34866332660582,0.05998554568195464,1899.5813859173172,179.45125262559546,0.05999707127238758
238,61,2001,8,1267.694189632477,139.68016895044195,0.059990392450894846,1677.1962099886323,145.6335420816951,0.05999698746748895
259,103,2001,8,1946.3597754925324,159.04368991577348,0.059995389473697286,1677.3980752176521,127.19281410391167,0.05998978396738086
204,12,2001,8,1474.1692329680673,159.21935148920605,0.059991296673927476,1713.2632192712347,148.5702132174601,0.059993408091115474
2132,5,2001,8,1329.3808632841876,132.11739368414996,0.059989364435803466,1441.7473396753778,127.66574875461363,0.05999241011611622
258,153,2001,8,1601.8384436548258,124.80319502136976,0.05998648420096646,1636.6904009418706,128.59438689040869,0.06000837121458722
2655,2628,2001,8,1075.514268204928,129.52696211187524,0.05999222087211547,1533.5730278383576,125.52432002641237,0.05998675313472895
99,96,2001,8,1663.5230583219573,162.90195628013186,0.059995273098772464,1359.5453431002456,134.25544249498563,0.0599900087802083
183,221,2001,8,1665.3047970671378,110.1193689933603,0.059991101882780305,1318.6765711104686,134.67388506046493,0.05999315221329205
145,333,2001,8,1567.3847225063337,135.05975153747556,0.059988353056656396,1626.1318854531173,125.7521773051967,0.059987397714673964
264,26,2001,8,1914.4968628195516,168.16117964283973,0.05999566463077479,2015.7065009177459,142.26899089271734,0.05999587479343856
218,164,2001,8,1411.032974862106,143.0298649308333,0.059990042945887063,1300.5144588368553,130.1225149245484,0.05999217702227581
202,68,2001,8,1393.9855223377797,142.90913928533303,0.05999835692400117,1459.0269485209265,134.04698081756118,0.05999208875859296
275,194,2001,8,1563.4591540317715,117.4668836184584,0.059989500018259576,1758.735955642556,144.95372266127612,0.059993931076182096
2567,23,2001,8,1031.2636880502805,151.56636571438722,0.059995376619269424,1045.932747256355,157.4487943436016,0.05999543977637675
2390,52,2001,8,1917.0853502276059,173.4353515078334,0.05999606591315622,1687.0079220277264,129.9496979954569,0.059990910190579234
30,9,2001,8,1395.3986038163655,139.0900738069347,0.05998927193006924,1646.4967893011176,151.18025544529866,0.059992233471289014
84,356,2001,8,1251.546277717416,170.23815223022734,0.05999740359411918,1883.3244987169699,127.99140148758087,0.059990939722958145
195,2117,2001,8,1052.26450995445,161.12078520619394,0.059995745301279005,1498.0610555972466,133.47519033097308,0.05998793798854601
154,150,2001,8,1610.5513165387379,121.30176879586399,0.05999090081366182,1076.1634317740159,165.25623688566313,0.059995485538813516
2572,97,2001,9,1793.461558457564,131.91738393100658,0.059991584905183866,1821.908400314214,108.15915258934164,0.05998211417182021
147,265,2001,9,1132.3053266453314,190.38917532135147,0.059995616562648534,2062.1222007584947,134.01996932241673,0.059996347538445426
278,68,2001,9,2075.7406895097943,120.96663516954109,0.05999384472845644,1497.985809368573,112.27883697710864,0.059987163534370315
2649,2050,2001,9,2027.929498340944,131.52885245589775,0.05999327181665539,1027.3378130916808,127.90034208072048,0.05999356499024881
235,151,2001,9,1631.3116904059254,101.5383692286792,0.059980638221355694,1426.4719680680291,102.46643741188568,0.05998190111712552
135,127,2001,9,1515.3631176968051,120.5369255969818,0.05998368246551906,1782.2052517973507,128.80080896492933,0.05998905690623729
242,2440,2001,9,1724.4355937173414,117.81364318390592,0.05998501227922897,1231.4764795863885,111.56061694865473,0.059988760704909216
238,2579,2001,9,1254.6493285659521,124.2622563950832,0.05998615306425756,1967.3669945765519,127.96801657664075,0.05999402547274009
197,66,2001,9,1559.7090853788545,101.89546184023352,0.05997948856488128,1901.2769040704302,132.4682906005261,0.05998982582781494
248,2132,2001,9,999.6396578232141,143.62392503955726,0.05999577534102243,1376.169345271394,111.32942760318996,0.05998543120392457
251,38,2001,9,1929.824398898345,124.6675935469473,0.05998866267638985,1837.568700974788,104.2721022661687,0.05999290708135758
2309,2084,2001,9,1335.3616968598467,104.62036828108177,0.05998255363723793,1183.430499249299,105.055530678545,0.059982004883870545
2433,2116,2001,9,962.2207002487066,144.5400315630569,0.059995842111610215,1397.6975410107036,113.36634784282211,0.05999376310113526
304,328,2001,9,1500.0,350.7751441203654,0.06,1031.2033670481,151.2281681446458,0.05999399536008646
24,2483,2001,9,1965.2563820853852,134.14906730114075,0.05999157809184258,2038.6263582860092,127.8161406597774,0.05999340155592112
